Date,Air Temp (F),Dewpoint (F),Precip (inches),Wind Speed (mph)
07/04/2017 14:00 EDT,82,60,0,0
07/04/2017 15:00 EDT,82,61,0,0
07/04/2017 16:00 EDT,82,61,0,4.6
07/04/2017 17:00 EDT,80,63,0,0
07/04/2017 18:00 EDT,81,61,0,0
07/04/2017 19:00 EDT,79,59,0,3.5
07/04/2017 20:00 EDT,79,58,0,0
07/04/2017 21:00 EDT,79,55,0,3.5
07/04/2017 22:00 EDT,77,57,0,0
07/04/2017 23:00 EDT,76,58,0,0
07/05/2017 00:00 EDT,75,55,0,0
07/05/2017 01:00 EDT,74,58,0,0
07/05/2017 02:00 EDT,74,55,0,0
07/05/2017 03:00 EDT,73,59,0,4.6
07/05/2017 04:00 EDT,73,59,0,3.5
07/05/2017 05:00 EDT,72,56,0,4.6
07/05/2017 06:00 EDT,70,55,0,3.5
07/05/2017 07:00 EDT,72,57,0,5.8
07/05/2017 08:00 EDT,74,57,0,5.8
07/05/2017 09:00 EDT,73,61,0,4.6
07/05/2017 10:00 EDT,77,61,0,8.1
07/05/2017 11:00 EDT,80,62,0,4.6
07/05/2017 12:00 EDT,82,61,0,6.9
07/05/2017 13:00 EDT,84,61,0,5.8
07/05/2017 14:00 EDT,83,63,0,10.4
07/05/2017 15:00 EDT,82,57,0,3.5
07/05/2017 16:00 EDT,81,57,0,6.9
07/05/2017 17:00 EDT,79,57,0,6.9
07/05/2017 18:00 EDT,79,55,0,3.5
07/05/2017 19:00 EDT,77,52,0,5.8
07/05/2017 20:00 EDT,75,54,0,4.6
07/05/2017 21:00 EDT,73,52,0,3.5
07/05/2017 22:00 EDT,72,57,0,0
07/05/2017 23:00 EDT,73,58,0,4.6
07/06/2017 00:00 EDT,73,57,0,3.5
07/06/2017 01:00 EDT,72,60,0,5.8
07/06/2017 02:00 EDT,71,62,0,4.6
07/06/2017 03:00 EDT,72,61,0,4.6
07/06/2017 04:00 EDT,72,63,0,0
07/06/2017 05:00 EDT,72,61,0,3.5
07/06/2017 06:00 EDT,72,63,0,3.5
07/06/2017 07:00 EDT,72,63,0,0
07/06/2017 08:00 EDT,72,62,0,3.5
07/06/2017 09:00 EDT,72,61,0,4.6
07/06/2017 10:00 EDT,72,63,0,4.6
07/06/2017 11:00 EDT,72,63,0,3.5
07/06/2017 12:00 EDT,73,59,0,3.5
07/06/2017 13:00 EDT,73,57,0,6.9
07/06/2017 14:00 EDT,73,59,0,3.5
07/06/2017 15:00 EDT,75,55,0,5.8
07/06/2017 16:00 EDT,73,59,0,4.6
07/06/2017 17:00 EDT,75,58,0,3.5
07/06/2017 18:00 EDT,75,54,0,4.6
07/06/2017 19:00 EDT,73,55,0,5.8
07/06/2017 20:00 EDT,74,58,0,0
07/06/2017 21:00 EDT,73,61,0,3.5
07/06/2017 22:00 EDT,73,61,0,5.8
07/06/2017 23:00 EDT,73,64,0,0
07/07/2017 00:00 EDT,73,64,0,3.5
07/07/2017 01:00 EDT,73,65,0,4.6
07/07/2017 02:00 EDT,72,65,0,6.9
07/07/2017 03:00 EDT,72,64,0,5.8
07/07/2017 04:00 EDT,70,66,0.01,4.6
07/07/2017 05:00 EDT,70,67,0.01,6.9
07/07/2017 06:00 EDT,70,68,0,8.1
07/07/2017 07:00 EDT,70,68,0,8.1
07/07/2017 08:00 EDT,70,68,0,6.9
07/07/2017 09:00 EDT,70,68,0.01,5.8
07/07/2017 10:00 EDT,70,68,0,12.7
07/07/2017 11:00 EDT,68,67,0.83,6.9
07/07/2017 12:00 EDT,70,68,0.66,9.2
07/07/2017 13:00 EDT,72,70,0.04,4.6
07/07/2017 14:00 EDT,73,69,0,4.6
07/07/2017 15:00 EDT,75,68,0,8.1
07/07/2017 16:00 EDT,79,66,0,6.9
07/07/2017 17:00 EDT,79,67,0,5.8
07/07/2017 18:00 EDT,79,66,0,3.5
07/07/2017 19:00 EDT,79,68,0,0
07/07/2017 20:00 EDT,77,67,0,0
07/07/2017 21:00 EDT,73,70,0.02,4.6
07/07/2017 22:00 EDT,72,70,0.2,0
07/07/2017 23:00 EDT,71,70,0,3.5
07/08/2017 00:00 EDT,72,68,0,5.8
07/08/2017 01:00 EDT,70,68,0,0
07/08/2017 02:00 EDT,69,67,0,0
07/08/2017 03:00 EDT,70,68,0,0
07/08/2017 04:00 EDT,72,70,0,3.5
07/08/2017 05:00 EDT,70,68,0,3.5
07/08/2017 06:00 EDT,70,68,0,3.5
07/08/2017 07:00 EDT,70,66,0,0
07/08/2017 08:00 EDT,72,68,0,4.6
07/08/2017 09:00 EDT,73,70,0,0
07/08/2017 10:00 EDT,79,70,0,0
07/08/2017 11:00 EDT,79,70,0,0
07/08/2017 12:00 EDT,82,66,0,4
07/08/2017 13:00 EDT,82,66,0,8.1
07/08/2017 14:00 EDT,82,66,0,8.1
07/08/2017 15:00 EDT,82,66,0,11.5
07/08/2017 16:00 EDT,82,66,0,3.5
07/08/2017 17:00 EDT,82,64,0,4
07/08/2017 18:00 EDT,82,64,0,4.6
07/08/2017 19:00 EDT,81,64,0,8.1
07/08/2017 20:00 EDT,78,61,0,8.1
07/08/2017 21:00 EDT,77,61,0,11.5
07/08/2017 22:00 EDT,77,61,0,4.6
07/08/2017 23:00 EDT,76,60,0,0
07/09/2017 00:00 EDT,75,61,0,0
07/09/2017 01:00 EDT,74,60,0,4.6
07/09/2017 02:00 EDT,73,58,0,4.6
07/09/2017 03:00 EDT,73,55,0,0
07/09/2017 04:00 EDT,72,54,0,5.8
07/09/2017 05:00 EDT,70,54,0,4.6
07/09/2017 06:00 EDT,66,54,0,0
07/09/2017 07:00 EDT,70,54,0,3.5
07/09/2017 08:00 EDT,69,53,0,0
07/09/2017 09:00 EDT,72,54,0,3.5
07/09/2017 10:00 EDT,73,50,0,4.6
07/09/2017 11:00 EDT,75,53,0,3.5
07/09/2017 12:00 EDT,79,52,0,5.8
07/09/2017 13:00 EDT,79,54,0,3.5
07/09/2017 14:00 EDT,80,56,0,0
07/09/2017 15:00 EDT,81,54,0,10.4
07/09/2017 16:00 EDT,81,52,0,9.2
07/09/2017 17:00 EDT,81,52,0,7.5
07/09/2017 18:00 EDT,79,55,0,5.8
07/09/2017 19:00 EDT,79,54,0,2.9
07/09/2017 20:00 EDT,78,54,0,0
07/09/2017 21:00 EDT,73,57,0,3.5
07/09/2017 22:00 EDT,75,54,0,0
07/09/2017 23:00 EDT,75,53,0,0
07/10/2017 00:00 EDT,73,54,0,3.5
07/10/2017 01:00 EDT,74,53,0,6.9
07/10/2017 02:00 EDT,73,52,0,6.9
07/10/2017 03:00 EDT,72,54,0,3.5
07/10/2017 04:00 EDT,72,54,0,0
07/10/2017 05:00 EDT,70,53,0,0
07/10/2017 06:00 EDT,70,54,0,0
07/10/2017 07:00 EDT,72,54,0,3.5
07/10/2017 08:00 EDT,73,55,0,3.5
07/10/2017 09:00 EDT,75,55,0,3.5
07/10/2017 10:00 EDT,75,55,0,3.5
07/10/2017 11:00 EDT,77,57,0,6.9
07/10/2017 12:00 EDT,81,57,0,3.5
07/10/2017 13:00 EDT,82,57,0,3.5
07/10/2017 14:00 EDT,83,62,0,0
07/10/2017 15:00 EDT,82,64,0,5.8
07/10/2017 16:00 EDT,82,64,0,6.9
07/10/2017 17:00 EDT,81,66,0,5.8
07/10/2017 18:00 EDT,81,66,0,3.5
07/10/2017 19:00 EDT,81,64,0,3.5
07/10/2017 20:00 EDT,79,65,0,4.6
07/10/2017 21:00 EDT,79,66,0,5.8
07/10/2017 22:00 EDT,79,66,0,0
07/10/2017 23:00 EDT,78,65,0,1.8
07/11/2017 00:00 EDT,77,66,0,3.5
07/11/2017 01:00 EDT,77,67,0,0
07/11/2017 02:00 EDT,77,68,0,0
07/11/2017 03:00 EDT,77,68,0,3.5
07/11/2017 04:00 EDT,75,68,0,0
07/11/2017 05:00 EDT,76,67,0,0
07/11/2017 06:00 EDT,75,68,0,5.8
07/11/2017 07:00 EDT,75,70,0,4.6
07/11/2017 08:00 EDT,77,70,0,3.5
07/11/2017 09:00 EDT,79,68,0,3.5
07/11/2017 10:00 EDT,75,66,0,4.6
07/11/2017 11:00 EDT,78,68,0,6.9
07/11/2017 12:00 EDT,81,70,0,3.5
07/11/2017 13:00 EDT,82,70,0,4
07/11/2017 14:00 EDT,82,68,0,4.6
07/11/2017 15:00 EDT,82,70,0,4.6
07/11/2017 16:00 EDT,84,70,0,0
07/11/2017 17:00 EDT,84,68,0,6.9
07/11/2017 18:00 EDT,82,70,0,5.2
07/11/2017 19:00 EDT,82,70,0,3.5
07/11/2017 20:00 EDT,84,69,0,6.9
07/11/2017 21:00 EDT,82,68,0,5.2
07/11/2017 22:00 EDT,82,70,0,3.5
07/11/2017 23:00 EDT,81,69,0,0
07/12/2017 00:00 EDT,81,70,0,0
07/12/2017 01:00 EDT,80,70,0,0
07/12/2017 02:00 EDT,79,71,0,3.5
07/12/2017 03:00 EDT,81,70,0,4.6
07/12/2017 04:00 EDT,81,70,0,0
07/12/2017 05:00 EDT,79,69,0,5.8
07/12/2017 06:00 EDT,79,70,0,4.6
07/12/2017 07:00 EDT,77,70,0,5.8
07/12/2017 08:00 EDT,78,69,0,0
07/12/2017 09:00 EDT,79,70,0,4.6
07/12/2017 10:00 EDT,79,70,0,3.5
07/12/2017 11:00 EDT,83,71,0,4.7
07/12/2017 12:00 EDT,84,72,0,5.8
07/12/2017 13:00 EDT,88,70,0,5.8
07/12/2017 14:00 EDT,86,69,0,5.2
07/12/2017 15:00 EDT,88,70,0,4.6
07/12/2017 16:00 EDT,88,70,0,8.1
07/12/2017 17:00 EDT,87,69,0,11.5
07/12/2017 18:00 EDT,86,70,0,6.9
07/12/2017 19:00 EDT,84,70,0,4.6
07/12/2017 20:00 EDT,86,69,0,6.9
07/12/2017 21:00 EDT,84,70,0,7.5
07/12/2017 22:00 EDT,82,72,0,8.1
07/12/2017 23:00 EDT,81,71,0,5.8
07/13/2017 00:00 EDT,81,72,0,6.9
07/13/2017 01:00 EDT,81,71,0,3.5
07/13/2017 02:00 EDT,81,71,0,4.6
07/13/2017 03:00 EDT,81,70,0,5.8
07/13/2017 04:00 EDT,81,72,0,5.8
07/13/2017 05:00 EDT,80,71,0,5.8
07/13/2017 06:00 EDT,81,72,0,5.8
07/13/2017 07:00 EDT,81,72,0,0
07/13/2017 08:00 EDT,82,70,0,3.5
07/13/2017 09:00 EDT,82,70,0,3.5
07/13/2017 10:00 EDT,86,70,0,5.8
07/13/2017 11:00 EDT,87,70,0,5.8
07/13/2017 12:00 EDT,88,72,0,4.6
07/13/2017 13:00 EDT,88,70,0,10.4
07/13/2017 14:00 EDT,89,71,0,8.1
07/13/2017 15:00 EDT,88,72,0,4.6
07/13/2017 16:00 EDT,86,73,0,6.9
07/13/2017 17:00 EDT,85,72,0,9.2
07/13/2017 18:00 EDT,81,70,0,5.8
07/13/2017 19:00 EDT,77,70,0,3.5
07/13/2017 20:00 EDT,79,70,0,0
07/13/2017 21:00 EDT,81,68,0,0
07/13/2017 22:00 EDT,79,70,0,0
07/13/2017 23:00 EDT,76,70,0,6.9
07/14/2017 00:00 EDT,73,70,0,8.1
07/14/2017 01:00 EDT,73,68,0,4.6
07/14/2017 02:00 EDT,73,67,0,0
07/14/2017 03:00 EDT,70,66,0,5.8
07/14/2017 04:00 EDT,70,66,0,8.1
07/14/2017 05:00 EDT,67,65,0,11.5
07/14/2017 06:00 EDT,66,63,0,8.1
07/14/2017 07:00 EDT,66,63,0,5.8
07/14/2017 08:00 EDT,65,64,0.01,5.8
07/14/2017 09:00 EDT,66,64,0.05,6.9
07/14/2017 10:00 EDT,66,64,0.1,5.8
07/14/2017 11:00 EDT,66,64,0.06,4.6
07/14/2017 12:00 EDT,66,64,0.01,0
07/14/2017 13:00 EDT,68,66,0,3.5
07/14/2017 14:00 EDT,68,66,0,0
07/14/2017 15:00 EDT,70,66,0.04,3.5
07/14/2017 16:00 EDT,70,66,0.03,0
07/14/2017 17:00 EDT,69,68,0.05,4.6
07/14/2017 18:00 EDT,70,68,0,6.9
07/14/2017 19:00 EDT,68,66,0,4.6
07/14/2017 20:00 EDT,69,67,0,5.8
07/14/2017 21:00 EDT,70,68,0,8.1
07/14/2017 22:00 EDT,70,68,0,4.6
07/14/2017 23:00 EDT,68,67,0,3.5
07/15/2017 00:00 EDT,68,66,0,4.6
07/15/2017 01:00 EDT,69,68,0,0
07/15/2017 02:00 EDT,69,68,0,3.5
07/15/2017 03:00 EDT,68,66,0,4.6
07/15/2017 04:00 EDT,68,66,0,0
07/15/2017 05:00 EDT,68,67,0,3.5
07/15/2017 06:00 EDT,68,66,0,3.5
07/15/2017 07:00 EDT,68,66,0,0
07/15/2017 08:00 EDT,69,67,0,0
07/15/2017 09:00 EDT,70,68,0,4.6
07/15/2017 10:00 EDT,72,68,0,3.5
07/15/2017 11:00 EDT,75,68,0,3.5
07/15/2017 12:00 EDT,79,70,0,6.9
07/15/2017 13:00 EDT,81,66,0,4.6
07/15/2017 14:00 EDT,83,65,0,4
07/15/2017 15:00 EDT,82,63,0,3.5
07/15/2017 16:00 EDT,82,63,0,5.8
07/15/2017 17:00 EDT,83,62,0,4.6
07/15/2017 18:00 EDT,82,63,0,3.5
07/15/2017 19:00 EDT,81,61,0,5.8
07/15/2017 20:00 EDT,80,60,0,0
07/15/2017 21:00 EDT,79,61,0,4.6
07/15/2017 22:00 EDT,79,59,0,3.5
07/15/2017 23:00 EDT,76,60,0,0
07/16/2017 00:00 EDT,75,61,0,3.5
07/16/2017 01:00 EDT,73,61,0,4.6
07/16/2017 02:00 EDT,73,61,0,0
07/16/2017 03:00 EDT,72,63,0,3.5
07/16/2017 04:00 EDT,70,63,0,0
07/16/2017 05:00 EDT,70,62,0,0
07/16/2017 06:00 EDT,70,63,0,3.5
07/16/2017 07:00 EDT,70,63,0,3.5
07/16/2017 08:00 EDT,71,63,0,3.5
07/16/2017 09:00 EDT,73,63,0,3.5
07/16/2017 10:00 EDT,77,63,0,0
07/16/2017 11:00 EDT,79,61,0,0
07/16/2017 12:00 EDT,81,61,0,0
07/16/2017 13:00 EDT,84,61,0,4.6
07/16/2017 14:00 EDT,83,61,0,3.5
07/16/2017 15:00 EDT,84,64,0,4.6
07/16/2017 16:00 EDT,84,63,0,5.8
07/16/2017 17:00 EDT,82,64,0,5.8
07/16/2017 18:00 EDT,82,64,0,5.8
07/16/2017 19:00 EDT,81,64,0,5.8
07/16/2017 20:00 EDT,78,65,0,3.5
07/16/2017 21:00 EDT,77,64,0,5.8
07/16/2017 22:00 EDT,77,64,0,0
07/16/2017 23:00 EDT,76,64,0,3.5
07/17/2017 00:00 EDT,75,64,0,0
07/17/2017 01:00 EDT,75,65,0,0
07/17/2017 02:00 EDT,75,65,0,0
07/17/2017 03:00 EDT,73,66,0,0
07/17/2017 04:00 EDT,73,66,0,0
07/17/2017 05:00 EDT,73,66,0,0
07/17/2017 06:00 EDT,73,66,0,3.5
07/17/2017 07:00 EDT,73,66,0,0
07/17/2017 08:00 EDT,77,66,0,0
07/17/2017 09:00 EDT,81,64,0,0
07/17/2017 10:00 EDT,81,66,0,3.5
07/17/2017 11:00 EDT,79,67,0,3.5
07/17/2017 12:00 EDT,84,66,0,8.1
07/17/2017 13:00 EDT,82,66,0,6.9
07/17/2017 14:00 EDT,85,68,0,5.8
07/17/2017 15:00 EDT,82,70,0,6.9
07/17/2017 16:00 EDT,82,72,0,6.9
07/17/2017 17:00 EDT,81,70,0,6.9
07/17/2017 18:00 EDT,81,68,0,0
07/17/2017 19:00 EDT,79,70,0,4.6
07/17/2017 20:00 EDT,78,70,0,0
07/17/2017 21:00 EDT,79,72,0,0
07/17/2017 22:00 EDT,77,72,0,3.5
07/17/2017 23:00 EDT,77,72,0,3.5
07/18/2017 00:00 EDT,77,72,0,3.5
07/18/2017 01:00 EDT,77,71,0,0
07/18/2017 02:00 EDT,76,69,0,5.8
07/18/2017 03:00 EDT,75,70,0,2.9
07/18/2017 04:00 EDT,75,66,0,0
07/18/2017 05:00 EDT,75,68,0,0
07/18/2017 06:00 EDT,73,70,0,4.6
07/18/2017 07:00 EDT,75,70,0,0
07/18/2017 08:00 EDT,76,70,0,5.8
07/18/2017 09:00 EDT,79,70,0,0
07/18/2017 10:00 EDT,81,70,0,0
07/18/2017 11:00 EDT,82,69,0,0
07/18/2017 12:00 EDT,84,68,0,0
07/18/2017 13:00 EDT,88,68,0,0
07/18/2017 14:00 EDT,87,68,0,4.6
07/18/2017 15:00 EDT,86,70,0,4.6
07/18/2017 16:00 EDT,82,72,0,3.5
07/18/2017 17:00 EDT,84,70,0,8.1
07/18/2017 18:00 EDT,82,70,0,0
07/18/2017 19:00 EDT,82,70,0,2.3
07/18/2017 20:00 EDT,80,68,0,4.6
07/18/2017 21:00 EDT,81,70,0,4.6
07/18/2017 22:00 EDT,81,72,0,4.6
07/18/2017 23:00 EDT,80,71,0,4.6
07/19/2017 00:00 EDT,-,-,-,-
07/19/2017 01:00 EDT,-,-,-,-
07/19/2017 02:00 EDT,-,-,-,-
07/19/2017 03:00 EDT,79,72,0,5.8
07/19/2017 04:00 EDT,77,72,0,3.5
07/19/2017 05:00 EDT,77,71,0,3.5
07/19/2017 06:00 EDT,77,72,0,5.8
07/19/2017 07:00 EDT,77,72,0,3.5
07/19/2017 08:00 EDT,79,72,0,3.5
07/19/2017 09:00 EDT,81,72,0,0
07/19/2017 10:00 EDT,82,72,0,0
07/19/2017 11:00 EDT,85,70,0,0
07/19/2017 12:00 EDT,88,61,0,3.5
07/19/2017 13:00 EDT,90,58,0,6.9
07/19/2017 14:00 EDT,91,62,0,6.9
07/19/2017 15:00 EDT,90,63,0,5.2
07/19/2017 16:00 EDT,90,64,0,3.5
07/19/2017 17:00 EDT,91,66,0,4
07/19/2017 18:00 EDT,89,67,0,4.6
07/19/2017 19:00 EDT,89,65,0,4
07/19/2017 20:00 EDT,89,65,0,3.5
07/19/2017 21:00 EDT,88,66,0,3.5
07/19/2017 22:00 EDT,85,66,0,0
07/19/2017 23:00 EDT,85,66,0,0
07/20/2017 00:00 EDT,84,66,0,0
07/20/2017 01:00 EDT,83,66,0,0
07/20/2017 02:00 EDT,82,66,0,4.6
07/20/2017 03:00 EDT,82,70,0,0
07/20/2017 04:00 EDT,81,70,0,0
07/20/2017 05:00 EDT,79,70,0,0
07/20/2017 06:00 EDT,79,70,0,0
07/20/2017 07:00 EDT,79,70,0,0
07/20/2017 08:00 EDT,81,70,0,0
07/20/2017 09:00 EDT,82,71,0,0
07/20/2017 10:00 EDT,84,71,0,3.5
07/20/2017 11:00 EDT,87,71,0,0
07/20/2017 12:00 EDT,91,70,0,0
07/20/2017 13:00 EDT,90,68,0,0
07/20/2017 14:00 EDT,93,67,0,6.9
07/20/2017 15:00 EDT,91,70,0,8.1
07/20/2017 16:00 EDT,91,64,0,6.9
07/20/2017 17:00 EDT,90,67,0,3.5
07/20/2017 18:00 EDT,90,63,0,6.9
07/20/2017 19:00 EDT,90,64,0,8.1
07/20/2017 20:00 EDT,89,66,0,6.9
07/20/2017 21:00 EDT,79,72,0.01,5.8
07/20/2017 22:00 EDT,79,70,0,3.5
07/20/2017 23:00 EDT,78,68,0,0
07/21/2017 00:00 EDT,79,68,0,3.5
07/21/2017 01:00 EDT,79,67,0,0
07/21/2017 02:00 EDT,78,67,0,4.6
07/21/2017 03:00 EDT,77,68,0,0
07/21/2017 04:00 EDT,77,66,0,3.5
07/21/2017 05:00 EDT,77,68,0,4.6
07/21/2017 06:00 EDT,77,66,0,0
07/21/2017 07:00 EDT,77,66,0,0
07/21/2017 08:00 EDT,77,69,0,4.6
07/21/2017 09:00 EDT,81,68,0,3.5
07/21/2017 10:00 EDT,82,66,0,5.8
07/21/2017 11:00 EDT,85,67,0,3.5
07/21/2017 12:00 EDT,88,66,0,4.6
07/21/2017 13:00 EDT,90,63,0,6.9
07/21/2017 14:00 EDT,91,65,0,0
07/21/2017 15:00 EDT,90,64,0,3.5
07/21/2017 16:00 EDT,90,64,0,4.6
07/21/2017 17:00 EDT,90,64,0,5.8
07/21/2017 18:00 EDT,88,66,0,6.9
07/21/2017 19:00 EDT,88,66,0,4.6
07/21/2017 20:00 EDT,87,65,0,4.6
07/21/2017 21:00 EDT,84,66,0,0
07/21/2017 22:00 EDT,86,66,0,6.9
07/21/2017 23:00 EDT,85,68,0,3.5
07/22/2017 00:00 EDT,84,70,0,5.8
07/22/2017 01:00 EDT,84,69,0,3.5
07/22/2017 02:00 EDT,84,69,0,4.6
07/22/2017 03:00 EDT,82,70,0,4.6
07/22/2017 04:00 EDT,81,70,0,0
07/22/2017 05:00 EDT,80,67,0,3.5
07/22/2017 06:00 EDT,79,66,0,0
07/22/2017 07:00 EDT,79,66,0,0
07/22/2017 08:00 EDT,79,64,0,3.5
07/22/2017 09:00 EDT,81,63,0,0
07/22/2017 10:00 EDT,82,66,0,4.6
07/22/2017 11:00 EDT,84,61,0,0
07/22/2017 12:00 EDT,88,61,0,3.5
07/22/2017 13:00 EDT,90,61,0,5.8
07/22/2017 14:00 EDT,87,60,0,5.8
07/22/2017 15:00 EDT,91,57,0,4.6
07/22/2017 16:00 EDT,88,63,0,0
07/22/2017 17:00 EDT,89,62,0,0
07/22/2017 18:00 EDT,84,64,0,4.6
07/22/2017 19:00 EDT,81,63,0,0
07/22/2017 20:00 EDT,80,66,0,4.6
07/22/2017 21:00 EDT,81,66,0,4.6
07/22/2017 22:00 EDT,79,72,0,4.6
07/22/2017 23:00 EDT,78,71,0,0
07/23/2017 00:00 EDT,73,72,0.13,0
07/23/2017 01:00 EDT,72,70,0.4,0
07/23/2017 02:00 EDT,72,70,0.09,4.6
07/23/2017 03:00 EDT,72,70,0,0
07/23/2017 04:00 EDT,72,70,0,0
07/23/2017 05:00 EDT,72,70,0,0
07/23/2017 06:00 EDT,72,72,0,0
07/23/2017 07:00 EDT,73,72,0,0
07/23/2017 08:00 EDT,73,72,0,0
07/23/2017 09:00 EDT,73,72,0,0
07/23/2017 10:00 EDT,73,72,0,0
07/23/2017 11:00 EDT,77,70,0,3.5
07/23/2017 12:00 EDT,75,70,0,4.6
07/23/2017 13:00 EDT,73,70,0,0
07/23/2017 14:00 EDT,74,69,0.01,0
07/23/2017 15:00 EDT,75,70,0,0
07/23/2017 16:00 EDT,79,70,0,3.5
07/23/2017 17:00 EDT,76,69,0,4.6
07/23/2017 18:00 EDT,75,70,0,6.9
07/23/2017 19:00 EDT,75,66,0,6.9
07/23/2017 20:00 EDT,75,67,0,3.5
07/23/2017 21:00 EDT,73,66,0,5.8
07/23/2017 22:00 EDT,73,66,0,8.1
07/23/2017 23:00 EDT,73,67,0,6.9
07/24/2017 00:00 EDT,73,66,0,4.6
07/24/2017 01:00 EDT,73,68,0,5.8
07/24/2017 02:00 EDT,73,67,0,5.8
07/24/2017 03:00 EDT,73,66,0,6.9
07/24/2017 04:00 EDT,72,64,0,6.9
07/24/2017 05:00 EDT,70,67,0.03,5.8
07/24/2017 06:00 EDT,70,68,0.24,5.8
07/24/2017 07:00 EDT,70,66,0.08,6.9
07/24/2017 08:00 EDT,68,67,0,6.9
07/24/2017 09:00 EDT,68,66,0.05,5.8
07/24/2017 10:00 EDT,66,64,0.01,11.5
07/24/2017 11:00 EDT,64,63,0.28,9.2
07/24/2017 12:00 EDT,64,63,0.04,8.1
07/24/2017 13:00 EDT,63,61,0.01,9.2
07/24/2017 14:00 EDT,64,61,0,6.9
07/24/2017 15:00 EDT,66,59,0,8.1
07/24/2017 16:00 EDT,68,61,0,4.6
07/24/2017 17:00 EDT,69,59,0,3.5
07/24/2017 18:00 EDT,68,61,0,3.5
07/24/2017 19:00 EDT,66,61,0,6.9
07/24/2017 20:00 EDT,67,59,0,6.9
07/24/2017 21:00 EDT,66,59,0,8.1
07/24/2017 22:00 EDT,64,57,0,6.9
07/24/2017 23:00 EDT,65,58,0,5.8
07/25/2017 00:00 EDT,64,57,0,5.8
07/25/2017 01:00 EDT,64,58,0,6.9
07/25/2017 02:00 EDT,64,58,0,5.8
07/25/2017 03:00 EDT,63,57,0,5.8
07/25/2017 04:00 EDT,63,59,0,5.8
07/25/2017 05:00 EDT,63,59,0,4.6
07/25/2017 06:00 EDT,63,59,0,0
07/25/2017 07:00 EDT,64,59,0,3.5
07/25/2017 08:00 EDT,64,59,0,4.6
07/25/2017 09:00 EDT,64,59,0,4.6
07/25/2017 10:00 EDT,64,59,0,4.6
07/25/2017 11:00 EDT,65,59,0,6.9
07/25/2017 12:00 EDT,64,59,0,4.6
07/25/2017 13:00 EDT,66,59,0,6.9
07/25/2017 14:00 EDT,69,59,0,5.8
07/25/2017 15:00 EDT,70,61,0,4.6
07/25/2017 16:00 EDT,72,61,0,4.6
07/25/2017 17:00 EDT,71,60,0,0
07/25/2017 18:00 EDT,70,61,0,6.9
07/25/2017 19:00 EDT,68,61,0,5.8
07/25/2017 20:00 EDT,68,60,0,6.9
07/25/2017 21:00 EDT,68,59,0,4.6
07/25/2017 22:00 EDT,68,59,0,5.8
07/25/2017 23:00 EDT,68,58,0,6.9
07/26/2017 00:00 EDT,66,57,0,5.8
07/26/2017 01:00 EDT,67,57,0,6.9
07/26/2017 02:00 EDT,67,57,0,5.8
07/26/2017 03:00 EDT,66,57,0,4.6
07/26/2017 04:00 EDT,66,57,0,5.8
07/26/2017 05:00 EDT,65,58,0,3.5
07/26/2017 06:00 EDT,64,57,0,3.5
07/26/2017 07:00 EDT,66,57,0,3.5
07/26/2017 08:00 EDT,66,57,0,3.5
07/26/2017 09:00 EDT,70,55,0,4.6
07/26/2017 10:00 EDT,72,54,0,5.8
07/26/2017 11:00 EDT,73,55,0,5.8
07/26/2017 12:00 EDT,75,55,0,0
07/26/2017 13:00 EDT,73,61,0,8.1
07/26/2017 14:00 EDT,75,57,0,3.5
07/26/2017 15:00 EDT,75,57,0,4.6
07/26/2017 16:00 EDT,73,59,0,0
07/26/2017 17:00 EDT,74,56,0,3.5
07/26/2017 18:00 EDT,73,54,0,4.6
07/26/2017 19:00 EDT,72,54,0,3.5
07/26/2017 20:00 EDT,71,53,0,8.1
07/26/2017 21:00 EDT,70,55,0,0
07/26/2017 22:00 EDT,68,55,0,4.6
07/26/2017 23:00 EDT,68,55,0,3.5
07/27/2017 00:00 EDT,66,55,0,0
07/27/2017 01:00 EDT,68,57,0,0
07/27/2017 02:00 EDT,67,58,0,0
07/27/2017 03:00 EDT,66,61,0,5.8
07/27/2017 04:00 EDT,66,61,0,3.5
07/27/2017 05:00 EDT,66,60,0,4.6
07/27/2017 06:00 EDT,66,61,0,0
07/27/2017 07:00 EDT,66,61,0,0
07/27/2017 08:00 EDT,69,62,0,3.5
07/27/2017 09:00 EDT,72,63,0,0
07/27/2017 10:00 EDT,72,64,0,5.8
07/27/2017 11:00 EDT,74,65,0,5.2
07/27/2017 12:00 EDT,75,66,0,4.6
07/27/2017 13:00 EDT,75,66,0,4.6
07/27/2017 14:00 EDT,77,67,0,4.6
07/27/2017 15:00 EDT,73,70,0,4.6
07/27/2017 16:00 EDT,73,68,0,5.8
07/27/2017 17:00 EDT,74,69,0,3.5
07/27/2017 18:00 EDT,75,70,0,0
07/27/2017 19:00 EDT,75,70,0,3.5
07/27/2017 20:00 EDT,76,69,0,0
07/27/2017 21:00 EDT,75,70,0,0
07/27/2017 22:00 EDT,75,70,0,0
07/27/2017 23:00 EDT,75,69,0,0
07/28/2017 00:00 EDT,75,70,0,0
07/28/2017 01:00 EDT,74,69,0,3.5
07/28/2017 02:00 EDT,73,69,0,0
07/28/2017 03:00 EDT,73,70,0,0
07/28/2017 04:00 EDT,73,70,0,0
07/28/2017 05:00 EDT,72,69,0,0
07/28/2017 06:00 EDT,72,70,0,0
